Brand,Horsepower in kW,Urban consumption in l/100km,Rural consumption in l/100km,Mixed consumption in l/100km,CO2 in g/km,Weight in kg
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,7.7,5.2,6.1,159.0,1976
DAIMLER,100.0,7.9,5.3,6.3,164.0,1976
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,7.7,5.2,6.1,159.0,2000
DAIMLER,100.0,7.9,5.3,6.3,164.0,2000
DAIMLER,100.0,6.6,5.3,5.8,152.0,1985
DAIMLER,100.0,6.6,5.3,5.8,152.0,1985
DAIMLER,100.0,6.6,5.3,5.8,152.0,1985
DAIMLER,100.0,6.6,5.3,5.8,152.0,1985
DAIMLER,100.0,6.6,5.3,5.8,152.0,1985
DAIMLER,100.0,6.6,5.3,5.8,152.0,1985
DAIMLER,100.0,7.7,5.2,6.1,159.0,1985
DAIMLER,100.0,7.9,5.3,6.3,164.0,1985
DAIMLER,100.0,7.7,5.2,6.1,159.0,1985
DAIMLER,100.0,7.9,5.3,6.3,164.0,1985
DAIMLER,100.0,7.7,5.2,6.1,159.0,1985
DAIMLER,100.0,7.9,5.3,6.3,164.0,1985
DAIMLER,100.0,6.6,5.3,5.8,152.0,2010
DAIMLER,100.0,6.6,5.3,5.8,152.0,2010
DAIMLER,100.0,6.6,5.3,5.8,152.0,2010
DAIMLER,100.0,6.6,5.3,5.8,152.0,2010
DAIMLER,100.0,6.6,5.3,5.8,152.0,2010
DAIMLER,100.0,6.6,5.3,5.8,152.0,2010
DAIMLER,100.0,7.7,5.2,6.1,159.0,2010
DAIMLER,100.0,7.9,5.3,6.3,164.0,2010
DAIMLER,100.0,7.7,5.2,6.1,159.0,2010
DAIMLER,100.0,7.9,5.3,6.3,164.0,2010
DAIMLER,100.0,7.7,5.2,6.1,159.0,2010
DAIMLER,100.0,7.9,5.3,6.3,164.0,2010
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.4,5.9,6.5,171.0,2052
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2077
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,7.5,6.0,6.6,174.0,2102
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,1987
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2012
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2037
DAIMLER,140.0,6.6,5.3,5.8,153.0,2022
DAIMLER,140.0,6.6,5.3,5.8,153.0,2022
DAIMLER,140.0,6.6,5.3,5.8,153.0,2022
DAIMLER,140.0,6.6,5.3,5.8,153.0,2022
DAIMLER,140.0,6.6,5.3,5.8,153.0,2022
DAIMLER,140.0,6.6,5.3,5.8,153.0,2022
DAIMLER,140.0,6.6,5.3,5.8,153.0,2047
DAIMLER,140.0,6.6,5.3,5.8,153.0,2047
DAIMLER,140.0,6.6,5.3,5.8,153.0,2047
DAIMLER,140.0,6.6,5.3,5.8,153.0,2047
DAIMLER,140.0,6.6,5.3,5.8,153.0,2047
DAIMLER,140.0,6.6,5.3,5.8,153.0,2047
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
DAIMLER,65.0,7.9,5.6,6.4,169.0,1976
